,ResponseID,QuestionID,Answer
0,R_3fowjSxm4OpYjHc,QID12338,none
1,R_3fowjSxm4OpYjHc,QID12376,parent
2,R_3fowjSxm4OpYjHc,QID12385,mother
3,R_3fowjSxm4OpYjHc,QID12466,daughter
4,R_3fowjSxm4OpYjHc,QID12504,mother
5,R_3fowjSxm4OpYjHc,QID12562,opponent
6,R_3fowjSxm4OpYjHc,QID12578,none
7,R_3fowjSxm4OpYjHc,QID12580,architect
8,R_3fowjSxm4OpYjHc,QID12646,boy
9,R_3fowjSxm4OpYjHc,QID12672,none
10,R_3fowjSxm4OpYjHc,QID12874,none
11,R_3fowjSxm4OpYjHc,QID12886,adult
12,R_3fowjSxm4OpYjHc,QID12912,mother
13,R_3fowjSxm4OpYjHc,QID12937,minority
14,R_3fowjSxm4OpYjHc,QID12964,none
15,R_3fowjSxm4OpYjHc,QID12973,father
16,R_3fowjSxm4OpYjHc,QID12975,father
17,R_3fowjSxm4OpYjHc,QID13019,none
18,R_3fowjSxm4OpYjHc,QID13025,sister
19,R_3fowjSxm4OpYjHc,QID13092,none
20,R_3fowjSxm4OpYjHc,QID13106,opponent
21,R_3fowjSxm4OpYjHc,QID13129,daughter
22,R_3fowjSxm4OpYjHc,QID13135,father
23,R_3fowjSxm4OpYjHc,QID13150,brother
24,R_3fowjSxm4OpYjHc,QID13172,dentist
25,R_3fowjSxm4OpYjHc,QID13177,daughter
26,R_3fowjSxm4OpYjHc,QID13178,daughter
27,R_3fowjSxm4OpYjHc,QID13198,none
28,R_3fowjSxm4OpYjHc,QID13342,none
29,R_3fowjSxm4OpYjHc,QID13430,dad
30,R_3fowjSxm4OpYjHc,QID13532,none
31,R_3fowjSxm4OpYjHc,QID13676,parent
32,R_3fowjSxm4OpYjHc,QID13698,guardian
33,R_3fowjSxm4OpYjHc,QID13702,brother
34,R_3fowjSxm4OpYjHc,QID13736,none
35,R_3fowjSxm4OpYjHc,QID13799,dentist
36,R_3fowjSxm4OpYjHc,QID13804,none
37,R_3fowjSxm4OpYjHc,QID13811,none
38,R_3fowjSxm4OpYjHc,QID13816,guardian
39,R_3fowjSxm4OpYjHc,QID13825,father
40,R_11hWSMvG1SFC5S1,QID12318,opponent
41,R_11hWSMvG1SFC5S1,QID12355,lady
42,R_11hWSMvG1SFC5S1,QID12377,daughter
43,R_11hWSMvG1SFC5S1,QID12485,none
44,R_11hWSMvG1SFC5S1,QID12512,man
45,R_11hWSMvG1SFC5S1,QID12546,none
46,R_11hWSMvG1SFC5S1,QID12617,none
47,R_11hWSMvG1SFC5S1,QID12675,none
48,R_11hWSMvG1SFC5S1,QID12697,baby
49,R_11hWSMvG1SFC5S1,QID12698,none
50,R_11hWSMvG1SFC5S1,QID12765,none
51,R_11hWSMvG1SFC5S1,QID12780,buddy
52,R_11hWSMvG1SFC5S1,QID12793,dentist
53,R_11hWSMvG1SFC5S1,QID12854,dad
54,R_11hWSMvG1SFC5S1,QID12873,intellectual
55,R_11hWSMvG1SFC5S1,QID12938,none
56,R_11hWSMvG1SFC5S1,QID12962,opponent
57,R_11hWSMvG1SFC5S1,QID13008,none
58,R_11hWSMvG1SFC5S1,QID13049,son
59,R_11hWSMvG1SFC5S1,QID13090,baby
60,R_11hWSMvG1SFC5S1,QID13207,baby
61,R_11hWSMvG1SFC5S1,QID13209,none
62,R_11hWSMvG1SFC5S1,QID13214,son
63,R_11hWSMvG1SFC5S1,QID13237,opponent
64,R_11hWSMvG1SFC5S1,QID13333,reader
65,R_11hWSMvG1SFC5S1,QID13364,none
66,R_11hWSMvG1SFC5S1,QID13409,fighter
67,R_11hWSMvG1SFC5S1,QID13448,none
68,R_11hWSMvG1SFC5S1,QID13458,leader
69,R_11hWSMvG1SFC5S1,QID13492,adversary
70,R_11hWSMvG1SFC5S1,QID13500,none
71,R_11hWSMvG1SFC5S1,QID13536,candidate
72,R_11hWSMvG1SFC5S1,QID13585,none
73,R_11hWSMvG1SFC5S1,QID13620,creator
74,R_11hWSMvG1SFC5S1,QID13650,maker
75,R_11hWSMvG1SFC5S1,QID13717,none
76,R_11hWSMvG1SFC5S1,QID13744,father
77,R_11hWSMvG1SFC5S1,QID13747,colleague
78,R_11hWSMvG1SFC5S1,QID13801,none
79,R_11hWSMvG1SFC5S1,QID13838,none
80,R_2VmANHsiAhUscDN,QID12304,none
81,R_2VmANHsiAhUscDN,QID12336,winner
82,R_2VmANHsiAhUscDN,QID12380,mother
83,R_2VmANHsiAhUscDN,QID12399,adult
84,R_2VmANHsiAhUscDN,QID12425,parent
85,R_2VmANHsiAhUscDN,QID12618,none
86,R_2VmANHsiAhUscDN,QID12620,none
87,R_2VmANHsiAhUscDN,QID12641,none
88,R_2VmANHsiAhUscDN,QID12660,none
89,R_2VmANHsiAhUscDN,QID12664,daughter
90,R_2VmANHsiAhUscDN,QID12706,none
91,R_2VmANHsiAhUscDN,QID12732,warrior
92,R_2VmANHsiAhUscDN,QID12737,christian
93,R_2VmANHsiAhUscDN,QID12756,winner
94,R_2VmANHsiAhUscDN,QID12787,dentist
95,R_2VmANHsiAhUscDN,QID12862,wife
96,R_2VmANHsiAhUscDN,QID12871,professor
97,R_2VmANHsiAhUscDN,QID12872,none
98,R_2VmANHsiAhUscDN,QID12994,candidate
99,R_2VmANHsiAhUscDN,QID13030,none
100,R_2VmANHsiAhUscDN,QID13122,son
101,R_2VmANHsiAhUscDN,QID13126,none
102,R_2VmANHsiAhUscDN,QID13200,none
103,R_2VmANHsiAhUscDN,QID13213,none
104,R_2VmANHsiAhUscDN,QID13221,blonde
105,R_2VmANHsiAhUscDN,QID13251,none
106,R_2VmANHsiAhUscDN,QID13268,adult
107,R_2VmANHsiAhUscDN,QID13310,creator
108,R_2VmANHsiAhUscDN,QID13407,none
109,R_2VmANHsiAhUscDN,QID13498,parent
110,R_2VmANHsiAhUscDN,QID13505,mother
111,R_2VmANHsiAhUscDN,QID13523,winner
112,R_2VmANHsiAhUscDN,QID13525,son
113,R_2VmANHsiAhUscDN,QID13579,son
114,R_2VmANHsiAhUscDN,QID13637,none
115,R_2VmANHsiAhUscDN,QID13670,son
116,R_2VmANHsiAhUscDN,QID13754,none
117,R_2VmANHsiAhUscDN,QID13779,mistress
118,R_2VmANHsiAhUscDN,QID13780,sinner
119,R_2VmANHsiAhUscDN,QID13882,son
120,R_2zZMNHxUyN22WHm,QID12333,man
121,R_2zZMNHxUyN22WHm,QID12371,lady
122,R_2zZMNHxUyN22WHm,QID12390,mother
123,R_2zZMNHxUyN22WHm,QID12488,orthodontist
124,R_2zZMNHxUyN22WHm,QID12515,father
125,R_2zZMNHxUyN22WHm,QID12520,none
126,R_2zZMNHxUyN22WHm,QID12603,lawyer
127,R_2zZMNHxUyN22WHm,QID12615,entrepreneur
128,R_2zZMNHxUyN22WHm,QID12637,none
129,R_2zZMNHxUyN22WHm,QID12693,opponent
130,R_2zZMNHxUyN22WHm,QID12719,none
131,R_2zZMNHxUyN22WHm,QID12726,orthodontist
132,R_2zZMNHxUyN22WHm,QID12794,opponent
133,R_2zZMNHxUyN22WHm,QID12805,mother
134,R_2zZMNHxUyN22WHm,QID12829,parent
135,R_2zZMNHxUyN22WHm,QID12852,baby
136,R_2zZMNHxUyN22WHm,QID12898,mentor
137,R_2zZMNHxUyN22WHm,QID12981,mother
138,R_2zZMNHxUyN22WHm,QID12987,teenager
139,R_2zZMNHxUyN22WHm,QID13077,man
140,R_2zZMNHxUyN22WHm,QID13103,winner
141,R_2zZMNHxUyN22WHm,QID13195,dad
142,R_2zZMNHxUyN22WHm,QID13201,candidate
143,R_2zZMNHxUyN22WHm,QID13285,man
144,R_2zZMNHxUyN22WHm,QID13382,man
145,R_2zZMNHxUyN22WHm,QID13413,none
146,R_2zZMNHxUyN22WHm,QID13421,baby
147,R_2zZMNHxUyN22WHm,QID13434,son
148,R_2zZMNHxUyN22WHm,QID13467,guardian
149,R_2zZMNHxUyN22WHm,QID13470,adversary
150,R_2zZMNHxUyN22WHm,QID13549,mother
151,R_2zZMNHxUyN22WHm,QID13559,son
152,R_2zZMNHxUyN22WHm,QID13658,juror
153,R_2zZMNHxUyN22WHm,QID13713,patriot
154,R_2zZMNHxUyN22WHm,QID13721,dad
155,R_2zZMNHxUyN22WHm,QID13725,friend
156,R_2zZMNHxUyN22WHm,QID13743,black
157,R_2zZMNHxUyN22WHm,QID13787,son
158,R_2zZMNHxUyN22WHm,QID13833,man
159,R_2zZMNHxUyN22WHm,QID13850,friend
160,R_2VfEIQXP3LqzIwJ,QID12437,none
161,R_2VfEIQXP3LqzIwJ,QID12493,none
162,R_2VfEIQXP3LqzIwJ,QID12511,adult
163,R_2VfEIQXP3LqzIwJ,QID12518,none
164,R_2VfEIQXP3LqzIwJ,QID12547,friend
165,R_2VfEIQXP3LqzIwJ,QID12561,none
166,R_2VfEIQXP3LqzIwJ,QID12571,creator
167,R_2VfEIQXP3LqzIwJ,QID12624,none
168,R_2VfEIQXP3LqzIwJ,QID12666,son
169,R_2VfEIQXP3LqzIwJ,QID12668,villain
170,R_2VfEIQXP3LqzIwJ,QID12729,none
171,R_2VfEIQXP3LqzIwJ,QID12748,companion
172,R_2VfEIQXP3LqzIwJ,QID12798,father
173,R_2VfEIQXP3LqzIwJ,QID12843,none
174,R_2VfEIQXP3LqzIwJ,QID12867,father
175,R_2VfEIQXP3LqzIwJ,QID12966,mayor
176,R_2VfEIQXP3LqzIwJ,QID12977,none
177,R_2VfEIQXP3LqzIwJ,QID12985,dad
178,R_2VfEIQXP3LqzIwJ,QID13005,none
179,R_2VfEIQXP3LqzIwJ,QID13046,none
180,R_2VfEIQXP3LqzIwJ,QID13140,none
181,R_2VfEIQXP3LqzIwJ,QID13235,none
182,R_2VfEIQXP3LqzIwJ,QID13290,parent
183,R_2VfEIQXP3LqzIwJ,QID13297,none
184,R_2VfEIQXP3LqzIwJ,QID13348,none
185,R_2VfEIQXP3LqzIwJ,QID13378,father
186,R_2VfEIQXP3LqzIwJ,QID13394,sentry
187,R_2VfEIQXP3LqzIwJ,QID13417,none
188,R_2VfEIQXP3LqzIwJ,QID13446,none
189,R_2VfEIQXP3LqzIwJ,QID13465,conservative
190,R_2VfEIQXP3LqzIwJ,QID13508,father
191,R_2VfEIQXP3LqzIwJ,QID13601,daughter
192,R_2VfEIQXP3LqzIwJ,QID13615,minister
193,R_2VfEIQXP3LqzIwJ,QID13617,none
194,R_2VfEIQXP3LqzIwJ,QID13648,daughter
195,R_2VfEIQXP3LqzIwJ,QID13764,none
196,R_2VfEIQXP3LqzIwJ,QID13778,none
197,R_2VfEIQXP3LqzIwJ,QID13821,father
198,R_2VfEIQXP3LqzIwJ,QID13857,none
199,R_2VfEIQXP3LqzIwJ,QID13893,none
200,R_1CBFpJyqZjiRHeB,QID12335,none
201,R_1CBFpJyqZjiRHeB,QID12343,none
202,R_1CBFpJyqZjiRHeB,QID12362,father
203,R_1CBFpJyqZjiRHeB,QID12364,daughter
204,R_1CBFpJyqZjiRHeB,QID12365,lady
205,R_1CBFpJyqZjiRHeB,QID12457,none
206,R_1CBFpJyqZjiRHeB,QID12467,father
207,R_1CBFpJyqZjiRHeB,QID12482,colleague
208,R_1CBFpJyqZjiRHeB,QID12681,orthodontist
209,R_1CBFpJyqZjiRHeB,QID12690,father
210,R_1CBFpJyqZjiRHeB,QID12740,none
211,R_1CBFpJyqZjiRHeB,QID12745,dad
212,R_1CBFpJyqZjiRHeB,QID12761,dentist
213,R_1CBFpJyqZjiRHeB,QID12777,parent
214,R_1CBFpJyqZjiRHeB,QID12882,none
215,R_1CBFpJyqZjiRHeB,QID12883,orthodontist
216,R_1CBFpJyqZjiRHeB,QID12939,millionaire
217,R_1CBFpJyqZjiRHeB,QID12941,girl
218,R_1CBFpJyqZjiRHeB,QID12950,none
219,R_1CBFpJyqZjiRHeB,QID12989,brother
220,R_1CBFpJyqZjiRHeB,QID13167,adult
221,R_1CBFpJyqZjiRHeB,QID13246,baby
222,R_1CBFpJyqZjiRHeB,QID13249,none
223,R_1CBFpJyqZjiRHeB,QID13281,guardian
224,R_1CBFpJyqZjiRHeB,QID13313,wife
225,R_1CBFpJyqZjiRHeB,QID13377,wife
226,R_1CBFpJyqZjiRHeB,QID13429,man
227,R_1CBFpJyqZjiRHeB,QID13442,comedian
228,R_1CBFpJyqZjiRHeB,QID13468,daughter
229,R_1CBFpJyqZjiRHeB,QID13495,hooker
230,R_1CBFpJyqZjiRHeB,QID13522,fighter
231,R_1CBFpJyqZjiRHeB,QID13583,adult
232,R_1CBFpJyqZjiRHeB,QID13592,none
233,R_1CBFpJyqZjiRHeB,QID13604,son
234,R_1CBFpJyqZjiRHeB,QID13641,white
235,R_1CBFpJyqZjiRHeB,QID13673,father
236,R_1CBFpJyqZjiRHeB,QID13727,none
237,R_1CBFpJyqZjiRHeB,QID13852,none
238,R_1CBFpJyqZjiRHeB,QID13877,buddy
239,R_1CBFpJyqZjiRHeB,QID13889,none
240,R_3nc8YpbMdG4NWhO,QID12379,professor
241,R_3nc8YpbMdG4NWhO,QID12461,teacher
242,R_3nc8YpbMdG4NWhO,QID12468,mother
243,R_3nc8YpbMdG4NWhO,QID12481,winner
244,R_3nc8YpbMdG4NWhO,QID12539,maker
245,R_3nc8YpbMdG4NWhO,QID12576,none
246,R_3nc8YpbMdG4NWhO,QID12604,woman
247,R_3nc8YpbMdG4NWhO,QID12616,none
248,R_3nc8YpbMdG4NWhO,QID12631,none
249,R_3nc8YpbMdG4NWhO,QID12644,none
250,R_3nc8YpbMdG4NWhO,QID12702,none
251,R_3nc8YpbMdG4NWhO,QID12709,writer
252,R_3nc8YpbMdG4NWhO,QID12774,mother
253,R_3nc8YpbMdG4NWhO,QID12797,colleague
254,R_3nc8YpbMdG4NWhO,QID12817,son
255,R_3nc8YpbMdG4NWhO,QID12868,dentist
256,R_3nc8YpbMdG4NWhO,QID12906,son
257,R_3nc8YpbMdG4NWhO,QID12988,none
258,R_3nc8YpbMdG4NWhO,QID13017,winner
259,R_3nc8YpbMdG4NWhO,QID13036,customer
260,R_3nc8YpbMdG4NWhO,QID13124,candidate
261,R_3nc8YpbMdG4NWhO,QID13240,guy
262,R_3nc8YpbMdG4NWhO,QID13250,dentist
263,R_3nc8YpbMdG4NWhO,QID13255,archbishop
264,R_3nc8YpbMdG4NWhO,QID13293,worker
265,R_3nc8YpbMdG4NWhO,QID13311,creator
266,R_3nc8YpbMdG4NWhO,QID13315,maker
267,R_3nc8YpbMdG4NWhO,QID13323,parent
268,R_3nc8YpbMdG4NWhO,QID13432,wife
269,R_3nc8YpbMdG4NWhO,QID13445,toddler
270,R_3nc8YpbMdG4NWhO,QID13548,father
271,R_3nc8YpbMdG4NWhO,QID13571,dentist
272,R_3nc8YpbMdG4NWhO,QID13591,none
273,R_3nc8YpbMdG4NWhO,QID13611,none
274,R_3nc8YpbMdG4NWhO,QID13712,none
275,R_3nc8YpbMdG4NWhO,QID13726,father
276,R_3nc8YpbMdG4NWhO,QID13820,minister
277,R_3nc8YpbMdG4NWhO,QID13853,mother
278,R_3nc8YpbMdG4NWhO,QID13862,none
279,R_3nc8YpbMdG4NWhO,QID13871,candidate
280,R_DxjXXp6kLRUd2kV,QID12337,baptist
281,R_DxjXXp6kLRUd2kV,QID12460,worker
282,R_DxjXXp6kLRUd2kV,QID12484,mother
283,R_DxjXXp6kLRUd2kV,QID12496,minority
284,R_DxjXXp6kLRUd2kV,QID12531,manager
285,R_DxjXXp6kLRUd2kV,QID12611,adversary
286,R_DxjXXp6kLRUd2kV,QID12636,teacher
287,R_DxjXXp6kLRUd2kV,QID12669,father
288,R_DxjXXp6kLRUd2kV,QID12684,partner
289,R_DxjXXp6kLRUd2kV,QID12687,father
290,R_DxjXXp6kLRUd2kV,QID12746,friend
291,R_DxjXXp6kLRUd2kV,QID12788,asian
292,R_DxjXXp6kLRUd2kV,QID12791,adversary
293,R_DxjXXp6kLRUd2kV,QID12818,daughter
294,R_DxjXXp6kLRUd2kV,QID12879,daughter
295,R_DxjXXp6kLRUd2kV,QID12891,son
296,R_DxjXXp6kLRUd2kV,QID12902,man
297,R_DxjXXp6kLRUd2kV,QID12916,writer
298,R_DxjXXp6kLRUd2kV,QID12922,daughter
299,R_DxjXXp6kLRUd2kV,QID13058,employer
300,R_DxjXXp6kLRUd2kV,QID13104,mother
301,R_DxjXXp6kLRUd2kV,QID13181,man
302,R_DxjXXp6kLRUd2kV,QID13203,ambassador
303,R_DxjXXp6kLRUd2kV,QID13259,white_woman
304,R_DxjXXp6kLRUd2kV,QID13321,none
305,R_DxjXXp6kLRUd2kV,QID13328,baby
306,R_DxjXXp6kLRUd2kV,QID13365,drunk
307,R_DxjXXp6kLRUd2kV,QID13375,bachelor
308,R_DxjXXp6kLRUd2kV,QID13380,man
309,R_DxjXXp6kLRUd2kV,QID13426,apprentice
310,R_DxjXXp6kLRUd2kV,QID13501,maid
311,R_DxjXXp6kLRUd2kV,QID13519,employer
312,R_DxjXXp6kLRUd2kV,QID13527,minority
313,R_DxjXXp6kLRUd2kV,QID13565,father
314,R_DxjXXp6kLRUd2kV,QID13590,father
315,R_DxjXXp6kLRUd2kV,QID13610,creator
316,R_DxjXXp6kLRUd2kV,QID13629,wife
317,R_DxjXXp6kLRUd2kV,QID13644,kid
318,R_DxjXXp6kLRUd2kV,QID13719,parent
319,R_DxjXXp6kLRUd2kV,QID13729,baby
320,R_2P0CwoI3hEBy3vN,QID12315,none
321,R_2P0CwoI3hEBy3vN,QID12322,none
322,R_2P0CwoI3hEBy3vN,QID12328,dad
323,R_2P0CwoI3hEBy3vN,QID12342,none
324,R_2P0CwoI3hEBy3vN,QID12366,none
325,R_2P0CwoI3hEBy3vN,QID12469,none
326,R_2P0CwoI3hEBy3vN,QID12593,dentist
327,R_2P0CwoI3hEBy3vN,QID12606,none
328,R_2P0CwoI3hEBy3vN,QID12679,none
329,R_2P0CwoI3hEBy3vN,QID12691,none
330,R_2P0CwoI3hEBy3vN,QID12753,none
331,R_2P0CwoI3hEBy3vN,QID12758,creator
332,R_2P0CwoI3hEBy3vN,QID12768,adversary
333,R_2P0CwoI3hEBy3vN,QID12801,none
334,R_2P0CwoI3hEBy3vN,QID12895,none
335,R_2P0CwoI3hEBy3vN,QID12896,none
336,R_2P0CwoI3hEBy3vN,QID12965,none
337,R_2P0CwoI3hEBy3vN,QID12970,minister
338,R_2P0CwoI3hEBy3vN,QID13027,none
339,R_2P0CwoI3hEBy3vN,QID13072,none
340,R_2P0CwoI3hEBy3vN,QID13169,none
341,R_2P0CwoI3hEBy3vN,QID13174,none
342,R_2P0CwoI3hEBy3vN,QID13194,none
343,R_2P0CwoI3hEBy3vN,QID13222,none
344,R_2P0CwoI3hEBy3vN,QID13234,none
345,R_2P0CwoI3hEBy3vN,QID13277,mother
346,R_2P0CwoI3hEBy3vN,QID13303,none
347,R_2P0CwoI3hEBy3vN,QID13372,none
348,R_2P0CwoI3hEBy3vN,QID13392,none
349,R_2P0CwoI3hEBy3vN,QID13424,none
350,R_2P0CwoI3hEBy3vN,QID13517,none
351,R_2P0CwoI3hEBy3vN,QID13688,none
352,R_2P0CwoI3hEBy3vN,QID13689,wife
353,R_2P0CwoI3hEBy3vN,QID13694,none
354,R_2P0CwoI3hEBy3vN,QID13770,none
355,R_2P0CwoI3hEBy3vN,QID13815,none
356,R_2P0CwoI3hEBy3vN,QID13818,adversary
357,R_2P0CwoI3hEBy3vN,QID13831,minister
358,R_2P0CwoI3hEBy3vN,QID13840,none
359,R_2P0CwoI3hEBy3vN,QID13845,none
360,R_3GC9hTEv6whgz06,QID12313,worker
361,R_3GC9hTEv6whgz06,QID12340,father
362,R_3GC9hTEv6whgz06,QID12361,maker
363,R_3GC9hTEv6whgz06,QID12370,man
364,R_3GC9hTEv6whgz06,QID12394,mexican
365,R_3GC9hTEv6whgz06,QID12400,helper
366,R_3GC9hTEv6whgz06,QID12541,none
367,R_3GC9hTEv6whgz06,QID12581,wife
368,R_3GC9hTEv6whgz06,QID12627,guy
369,R_3GC9hTEv6whgz06,QID12632,wife
370,R_3GC9hTEv6whgz06,QID12703,relative
371,R_3GC9hTEv6whgz06,QID12712,father
372,R_3GC9hTEv6whgz06,QID12819,homosexual
373,R_3GC9hTEv6whgz06,QID12821,friend
374,R_3GC9hTEv6whgz06,QID12823,brother
375,R_3GC9hTEv6whgz06,QID12827,white_woman
376,R_3GC9hTEv6whgz06,QID12858,mother
377,R_3GC9hTEv6whgz06,QID12990,economist
378,R_3GC9hTEv6whgz06,QID13071,teacher
379,R_3GC9hTEv6whgz06,QID13099,mentor
380,R_3GC9hTEv6whgz06,QID13101,dentist
381,R_3GC9hTEv6whgz06,QID13111,adversary
382,R_3GC9hTEv6whgz06,QID13114,politician
383,R_3GC9hTEv6whgz06,QID13139,son
384,R_3GC9hTEv6whgz06,QID13229,grandfather
385,R_3GC9hTEv6whgz06,QID13305,kid
386,R_3GC9hTEv6whgz06,QID13307,poor
387,R_3GC9hTEv6whgz06,QID13374,adult
388,R_3GC9hTEv6whgz06,QID13379,teacher
389,R_3GC9hTEv6whgz06,QID13441,mother
390,R_3GC9hTEv6whgz06,QID13597,addict
391,R_3GC9hTEv6whgz06,QID13623,opponent
392,R_3GC9hTEv6whgz06,QID13654,host
393,R_3GC9hTEv6whgz06,QID13684,sinner
394,R_3GC9hTEv6whgz06,QID13720,father
395,R_3GC9hTEv6whgz06,QID13730,maker
396,R_3GC9hTEv6whgz06,QID13731,husband
397,R_3GC9hTEv6whgz06,QID13794,guy
398,R_3GC9hTEv6whgz06,QID13868,opponent
399,R_3GC9hTEv6whgz06,QID13878,partner
400,R_24NPifP4B8Yf67X,QID12439,none
401,R_24NPifP4B8Yf67X,QID12459,adult
402,R_24NPifP4B8Yf67X,QID12464,parent
403,R_24NPifP4B8Yf67X,QID12470,dentist
404,R_24NPifP4B8Yf67X,QID12486,follower
405,R_24NPifP4B8Yf67X,QID12556,none
406,R_24NPifP4B8Yf67X,QID12589,dentist
407,R_24NPifP4B8Yf67X,QID12596,none
408,R_24NPifP4B8Yf67X,QID12625,adult
409,R_24NPifP4B8Yf67X,QID12658,father
410,R_24NPifP4B8Yf67X,QID12704,friend
411,R_24NPifP4B8Yf67X,QID12715,none
412,R_24NPifP4B8Yf67X,QID12769,sinner
413,R_24NPifP4B8Yf67X,QID12775,none
414,R_24NPifP4B8Yf67X,QID12815,supervisor
415,R_24NPifP4B8Yf67X,QID12828,none
416,R_24NPifP4B8Yf67X,QID12953,worker
417,R_24NPifP4B8Yf67X,QID12978,mother
418,R_24NPifP4B8Yf67X,QID13006,creator
419,R_24NPifP4B8Yf67X,QID13079,son
420,R_24NPifP4B8Yf67X,QID13117,parent
421,R_24NPifP4B8Yf67X,QID13131,candidate
422,R_24NPifP4B8Yf67X,QID13149,minister
423,R_24NPifP4B8Yf67X,QID13247,father
424,R_24NPifP4B8Yf67X,QID13273,creator
425,R_24NPifP4B8Yf67X,QID13283,opponent
426,R_24NPifP4B8Yf67X,QID13331,dentist
