,ResponseID,QuestionID,Answer
1266,R_30dulM8BtN6Iv7H,QID13354,orthodontist
1267,R_30dulM8BtN6Iv7H,QID13368,jerk
1268,R_30dulM8BtN6Iv7H,QID13455,none
1269,R_30dulM8BtN6Iv7H,QID13487,daughter
1270,R_30dulM8BtN6Iv7H,QID13511,composer
1271,R_30dulM8BtN6Iv7H,QID13554,principal
1272,R_30dulM8BtN6Iv7H,QID13567,dentist
1273,R_30dulM8BtN6Iv7H,QID13703,manager
1274,R_30dulM8BtN6Iv7H,QID13706,jew
1275,R_30dulM8BtN6Iv7H,QID13749,patient
1276,R_30dulM8BtN6Iv7H,QID13798,none
1277,R_30dulM8BtN6Iv7H,QID13807,friend
1278,R_30dulM8BtN6Iv7H,QID13835,opponent
1279,R_30dulM8BtN6Iv7H,QID13887,none
1280,R_2Ck1YvrNuxh5l65,QID12312,parent
1281,R_2Ck1YvrNuxh5l65,QID12335,mother
1282,R_2Ck1YvrNuxh5l65,QID12354,guardian
1283,R_2Ck1YvrNuxh5l65,QID12364,daughter
1284,R_2Ck1YvrNuxh5l65,QID12373,black_man
1285,R_2Ck1YvrNuxh5l65,QID12464,parent
1286,R_2Ck1YvrNuxh5l65,QID12568,father
1287,R_2Ck1YvrNuxh5l65,QID12580,architect
1288,R_2Ck1YvrNuxh5l65,QID12692,none
1289,R_2Ck1YvrNuxh5l65,QID12694,baby
1290,R_2Ck1YvrNuxh5l65,QID12700,orthodontist
1291,R_2Ck1YvrNuxh5l65,QID12721,winner
1292,R_2Ck1YvrNuxh5l65,QID12731,mother
1293,R_2Ck1YvrNuxh5l65,QID12750,man
1294,R_2Ck1YvrNuxh5l65,QID12781,toddler
1295,R_2Ck1YvrNuxh5l65,QID12877,partner
1296,R_2Ck1YvrNuxh5l65,QID12999,none
1297,R_2Ck1YvrNuxh5l65,QID13018,leader
1298,R_2Ck1YvrNuxh5l65,QID13047,consultant
1299,R_2Ck1YvrNuxh5l65,QID13048,none
1300,R_2Ck1YvrNuxh5l65,QID13100,wife
1301,R_2Ck1YvrNuxh5l65,QID13107,mother
1302,R_2Ck1YvrNuxh5l65,QID13148,woman
1303,R_2Ck1YvrNuxh5l65,QID13208,man
1304,R_2Ck1YvrNuxh5l65,QID13223,baby
1305,R_2Ck1YvrNuxh5l65,QID13227,mother
1306,R_2Ck1YvrNuxh5l65,QID13232,none
1307,R_2Ck1YvrNuxh5l65,QID13326,none
1308,R_2Ck1YvrNuxh5l65,QID13361,grandfather
1309,R_2Ck1YvrNuxh5l65,QID13444,relative
1310,R_2Ck1YvrNuxh5l65,QID13539,none
1311,R_2Ck1YvrNuxh5l65,QID13560,none
1312,R_2Ck1YvrNuxh5l65,QID13580,father
1313,R_2Ck1YvrNuxh5l65,QID13586,father
1314,R_2Ck1YvrNuxh5l65,QID13674,maker
1315,R_2Ck1YvrNuxh5l65,QID13750,orthodontist
1316,R_2Ck1YvrNuxh5l65,QID13752,daughter
1317,R_2Ck1YvrNuxh5l65,QID13789,none
1318,R_2Ck1YvrNuxh5l65,QID13810,father
1319,R_2Ck1YvrNuxh5l65,QID13812,son
1320,R_2dte532F56Vx9ON,QID12324,baby
1321,R_2dte532F56Vx9ON,QID12363,orthodontist
1322,R_2dte532F56Vx9ON,QID12373,none
1323,R_2dte532F56Vx9ON,QID12395,teacher
1324,R_2dte532F56Vx9ON,QID12422,creator
1325,R_2dte532F56Vx9ON,QID12429,none
1326,R_2dte532F56Vx9ON,QID12477,daughter
1327,R_2dte532F56Vx9ON,QID12622,none
1328,R_2dte532F56Vx9ON,QID12655,sibling
1329,R_2dte532F56Vx9ON,QID12680,daughter
1330,R_2dte532F56Vx9ON,QID12759,guy
1331,R_2dte532F56Vx9ON,QID12789,relative
1332,R_2dte532F56Vx9ON,QID12861,gentleman
1333,R_2dte532F56Vx9ON,QID12911,clinton_supporter
1334,R_2dte532F56Vx9ON,QID12921,wife
1335,R_2dte532F56Vx9ON,QID12923,minister
1336,R_2dte532F56Vx9ON,QID13020,father
1337,R_2dte532F56Vx9ON,QID13059,follower
1338,R_2dte532F56Vx9ON,QID13065,adversary
1339,R_2dte532F56Vx9ON,QID13067,toddler
1340,R_2dte532F56Vx9ON,QID13108,daughter
1341,R_2dte532F56Vx9ON,QID13188,friend
1342,R_2dte532F56Vx9ON,QID13286,rabbi
1343,R_2dte532F56Vx9ON,QID13316,adversary
1344,R_2dte532F56Vx9ON,QID13336,minor
1345,R_2dte532F56Vx9ON,QID13349,friend
1346,R_2dte532F56Vx9ON,QID13440,mother
1347,R_2dte532F56Vx9ON,QID13471,son
1348,R_2dte532F56Vx9ON,QID13478,orthodontist
1349,R_2dte532F56Vx9ON,QID13482,woman
1350,R_2dte532F56Vx9ON,QID13530,man
1351,R_2dte532F56Vx9ON,QID13535,baby
1352,R_2dte532F56Vx9ON,QID13552,none
1353,R_2dte532F56Vx9ON,QID13584,manager
1354,R_2dte532F56Vx9ON,QID13701,mother
1355,R_2dte532F56Vx9ON,QID13709,none
1356,R_2dte532F56Vx9ON,QID13742,wife
1357,R_2dte532F56Vx9ON,QID13773,man
1358,R_2dte532F56Vx9ON,QID13834,middle_class
1359,R_2dte532F56Vx9ON,QID13842,mother
1360,R_2v16o27W9TCK7ML,QID12305,drunk
1361,R_2v16o27W9TCK7ML,QID12314,none
1362,R_2v16o27W9TCK7ML,QID12368,coach
1363,R_2v16o27W9TCK7ML,QID12410,minor
1364,R_2v16o27W9TCK7ML,QID12438,middle_class
1365,R_2v16o27W9TCK7ML,QID12440,minister
1366,R_2v16o27W9TCK7ML,QID12492,none
1367,R_2v16o27W9TCK7ML,QID12629,professional
1368,R_2v16o27W9TCK7ML,QID12638,man
1369,R_2v16o27W9TCK7ML,QID12647,writer
1370,R_2v16o27W9TCK7ML,QID12710,baby
1371,R_2v16o27W9TCK7ML,QID12903,none
1372,R_2v16o27W9TCK7ML,QID12917,father
1373,R_2v16o27W9TCK7ML,QID12967,none
1374,R_2v16o27W9TCK7ML,QID13008,journalist
1375,R_2v16o27W9TCK7ML,QID13009,dad
1376,R_2v16o27W9TCK7ML,QID13019,none
1377,R_2v16o27W9TCK7ML,QID13038,teacher
1378,R_2v16o27W9TCK7ML,QID13067,toddler
1379,R_2v16o27W9TCK7ML,QID13089,adversary
1380,R_2v16o27W9TCK7ML,QID13130,none
1381,R_2v16o27W9TCK7ML,QID13136,orthodontist
1382,R_2v16o27W9TCK7ML,QID13147,husband
1383,R_2v16o27W9TCK7ML,QID13206,father
1384,R_2v16o27W9TCK7ML,QID13270,kid
1385,R_2v16o27W9TCK7ML,QID13397,friend
1386,R_2v16o27W9TCK7ML,QID13408,brother
1387,R_2v16o27W9TCK7ML,QID13433,father
1388,R_2v16o27W9TCK7ML,QID13473,minister
1389,R_2v16o27W9TCK7ML,QID13493,none
1390,R_2v16o27W9TCK7ML,QID13582,wife
1391,R_2v16o27W9TCK7ML,QID13601,academic
1392,R_2v16o27W9TCK7ML,QID13658,none
1393,R_2v16o27W9TCK7ML,QID13682,creator
1394,R_2v16o27W9TCK7ML,QID13694,none
1395,R_2v16o27W9TCK7ML,QID13712,adult
1396,R_2v16o27W9TCK7ML,QID13756,boy
1397,R_2v16o27W9TCK7ML,QID13801,none
1398,R_2v16o27W9TCK7ML,QID13807,candidate
1399,R_2v16o27W9TCK7ML,QID13893,baby
1400,R_2YG6Mciw9RbDR8k,QID12323,teacher
1401,R_2YG6Mciw9RbDR8k,QID12342,baby
1402,R_2YG6Mciw9RbDR8k,QID12370,none
1403,R_2YG6Mciw9RbDR8k,QID12386,rabbi
1404,R_2YG6Mciw9RbDR8k,QID12400,helper
1405,R_2YG6Mciw9RbDR8k,QID12437,relative
1406,R_2YG6Mciw9RbDR8k,QID12493,bishop
1407,R_2YG6Mciw9RbDR8k,QID12498,maker
1408,R_2YG6Mciw9RbDR8k,QID12504,mother
1409,R_2YG6Mciw9RbDR8k,QID12621,guardian
1410,R_2YG6Mciw9RbDR8k,QID12717,minister
1411,R_2YG6Mciw9RbDR8k,QID12784,father
1412,R_2YG6Mciw9RbDR8k,QID12899,none
1413,R_2YG6Mciw9RbDR8k,QID12905,guy
1414,R_2YG6Mciw9RbDR8k,QID12986,senator
1415,R_2YG6Mciw9RbDR8k,QID13004,baby
1416,R_2YG6Mciw9RbDR8k,QID13031,rabbi
1417,R_2YG6Mciw9RbDR8k,QID13061,father
1418,R_2YG6Mciw9RbDR8k,QID13069,man
1419,R_2YG6Mciw9RbDR8k,QID13080,minister
1420,R_2YG6Mciw9RbDR8k,QID13100,wife
1421,R_2YG6Mciw9RbDR8k,QID13139,orthodontist
1422,R_2YG6Mciw9RbDR8k,QID13185,father
1423,R_2YG6Mciw9RbDR8k,QID13276,brother
1424,R_2YG6Mciw9RbDR8k,QID13304,none
1425,R_2YG6Mciw9RbDR8k,QID13334,none
1426,R_2YG6Mciw9RbDR8k,QID13360,niece
1427,R_2YG6Mciw9RbDR8k,QID13394,bishop
1428,R_2YG6Mciw9RbDR8k,QID13412,father
1429,R_2YG6Mciw9RbDR8k,QID13497,brother
1430,R_2YG6Mciw9RbDR8k,QID13639,adversary
1431,R_2YG6Mciw9RbDR8k,QID13677,mother
1432,R_2YG6Mciw9RbDR8k,QID13708,teacher
1433,R_2YG6Mciw9RbDR8k,QID13738,mother
1434,R_2YG6Mciw9RbDR8k,QID13788,middle_class
1435,R_2YG6Mciw9RbDR8k,QID13796,son
1436,R_2YG6Mciw9RbDR8k,QID13828,candidate
1437,R_2YG6Mciw9RbDR8k,QID13846,parent
1438,R_2YG6Mciw9RbDR8k,QID13869,dad
1439,R_2YG6Mciw9RbDR8k,QID13891,daughter
1440,R_2Qs1J3wE8HIne0g,QID12346,employer
1441,R_2Qs1J3wE8HIne0g,QID12415,father
1442,R_2Qs1J3wE8HIne0g,QID12462,opponent
1443,R_2Qs1J3wE8HIne0g,QID12469,dad
1444,R_2Qs1J3wE8HIne0g,QID12536,friend
1445,R_2Qs1J3wE8HIne0g,QID12617,ceo
1446,R_2Qs1J3wE8HIne0g,QID12627,father
1447,R_2Qs1J3wE8HIne0g,QID12644,paranoid
1448,R_2Qs1J3wE8HIne0g,QID12646,boy
1449,R_2Qs1J3wE8HIne0g,QID12675,none
1450,R_2Qs1J3wE8HIne0g,QID12710,baby
1451,R_2Qs1J3wE8HIne0g,QID12860,parent
1452,R_2Qs1J3wE8HIne0g,QID12928,friend
1453,R_2Qs1J3wE8HIne0g,QID12945,none
1454,R_2Qs1J3wE8HIne0g,QID12961,expert
1455,R_2Qs1J3wE8HIne0g,QID13028,jew
1456,R_2Qs1J3wE8HIne0g,QID13034,father
1457,R_2Qs1J3wE8HIne0g,QID13042,father
1458,R_2Qs1J3wE8HIne0g,QID13057,mother
1459,R_2Qs1J3wE8HIne0g,QID13089,adversary
1460,R_2Qs1J3wE8HIne0g,QID13176,dentist
1461,R_2Qs1J3wE8HIne0g,QID13191,rich
1462,R_2Qs1J3wE8HIne0g,QID13197,father
1463,R_2Qs1J3wE8HIne0g,QID13274,friend
1464,R_2Qs1J3wE8HIne0g,QID13278,gunman
1465,R_2Qs1J3wE8HIne0g,QID13301,dentist
1466,R_2Qs1J3wE8HIne0g,QID13366,brother
1467,R_2Qs1J3wE8HIne0g,QID13370,opponent
1468,R_2Qs1J3wE8HIne0g,QID13427,parent
1469,R_2Qs1J3wE8HIne0g,QID13450,opponent
1470,R_2Qs1J3wE8HIne0g,QID13556,teacher
1471,R_2Qs1J3wE8HIne0g,QID13607,mother
1472,R_2Qs1J3wE8HIne0g,QID13614,dad
1473,R_2Qs1J3wE8HIne0g,QID13621,mother
1474,R_2Qs1J3wE8HIne0g,QID13625,candidate
1475,R_2Qs1J3wE8HIne0g,QID13739,brother
1476,R_2Qs1J3wE8HIne0g,QID13745,daughter
1477,R_2Qs1J3wE8HIne0g,QID13772,loser
1478,R_2Qs1J3wE8HIne0g,QID13785,none
1479,R_2Qs1J3wE8HIne0g,QID13886,mother
1480,R_SNTJlCOQjCGdHmp,QID12357,none
1481,R_SNTJlCOQjCGdHmp,QID12414,spouse
1482,R_SNTJlCOQjCGdHmp,QID12461,teacher
1483,R_SNTJlCOQjCGdHmp,QID12494,groom
1484,R_SNTJlCOQjCGdHmp,QID12550,minister
1485,R_SNTJlCOQjCGdHmp,QID12558,none
1486,R_SNTJlCOQjCGdHmp,QID12561,sinner
1487,R_SNTJlCOQjCGdHmp,QID12572,mother
1488,R_SNTJlCOQjCGdHmp,QID12622,parent
1489,R_SNTJlCOQjCGdHmp,QID12642,none
1490,R_SNTJlCOQjCGdHmp,QID12717,minister
1491,R_SNTJlCOQjCGdHmp,QID12784,none
1492,R_SNTJlCOQjCGdHmp,QID12899,teacher
1493,R_SNTJlCOQjCGdHmp,QID12905,none
1494,R_SNTJlCOQjCGdHmp,QID12986,winner
1495,R_SNTJlCOQjCGdHmp,QID13004,baby
1496,R_SNTJlCOQjCGdHmp,QID13031,rabbi
1497,R_SNTJlCOQjCGdHmp,QID13061,none
1498,R_SNTJlCOQjCGdHmp,QID13069,none
1499,R_SNTJlCOQjCGdHmp,QID13080,minister
1500,R_SNTJlCOQjCGdHmp,QID13189,none
1501,R_SNTJlCOQjCGdHmp,QID13272,priest
1502,R_SNTJlCOQjCGdHmp,QID13280,none
1503,R_SNTJlCOQjCGdHmp,QID13356,orthodontist
1504,R_SNTJlCOQjCGdHmp,QID13387,adult
1505,R_SNTJlCOQjCGdHmp,QID13411,virgin
1506,R_SNTJlCOQjCGdHmp,QID13437,dentist
1507,R_SNTJlCOQjCGdHmp,QID13443,rabbi
1508,R_SNTJlCOQjCGdHmp,QID13457,companion
1509,R_SNTJlCOQjCGdHmp,QID13479,father
1510,R_SNTJlCOQjCGdHmp,QID13543,guy
1511,R_SNTJlCOQjCGdHmp,QID13588,none
1512,R_SNTJlCOQjCGdHmp,QID13626,dentist
1513,R_SNTJlCOQjCGdHmp,QID13680,daughter
1514,R_SNTJlCOQjCGdHmp,QID13690,none
1515,R_SNTJlCOQjCGdHmp,QID13769,none
1516,R_SNTJlCOQjCGdHmp,QID13771,guardian
1517,R_SNTJlCOQjCGdHmp,QID13800,father
1518,R_SNTJlCOQjCGdHmp,QID13826,adversary
1519,R_SNTJlCOQjCGdHmp,QID13858,child
1520,R_XOmlIFmzLrZg74d,QID12321,consultant
1521,R_XOmlIFmzLrZg74d,QID12410,none
1522,R_XOmlIFmzLrZg74d,QID12416,none
1523,R_XOmlIFmzLrZg74d,QID12512,none
1524,R_XOmlIFmzLrZg74d,QID12513,none
1525,R_XOmlIFmzLrZg74d,QID12562,none
1526,R_XOmlIFmzLrZg74d,QID12586,none
1527,R_XOmlIFmzLrZg74d,QID12589,none
1528,R_XOmlIFmzLrZg74d,QID12598,none
1529,R_XOmlIFmzLrZg74d,QID12667,none
1530,R_XOmlIFmzLrZg74d,QID12722,guardian
1531,R_XOmlIFmzLrZg74d,QID12726,orthodontist
1532,R_XOmlIFmzLrZg74d,QID12762,none
1533,R_XOmlIFmzLrZg74d,QID12806,wife
1534,R_XOmlIFmzLrZg74d,QID12809,none
1535,R_XOmlIFmzLrZg74d,QID12840,father
1536,R_XOmlIFmzLrZg74d,QID12854,dad
1537,R_XOmlIFmzLrZg74d,QID12866,father
1538,R_XOmlIFmzLrZg74d,QID12890,brother
1539,R_XOmlIFmzLrZg74d,QID12966,none
1540,R_XOmlIFmzLrZg74d,QID13102,none
1541,R_XOmlIFmzLrZg74d,QID13149,none
1542,R_XOmlIFmzLrZg74d,QID13229,none
1543,R_XOmlIFmzLrZg74d,QID13255,none
1544,R_XOmlIFmzLrZg74d,QID13299,consultant
1545,R_XOmlIFmzLrZg74d,QID13326,none
1546,R_XOmlIFmzLrZg74d,QID13328,none
1547,R_XOmlIFmzLrZg74d,QID13371,none
1548,R_XOmlIFmzLrZg74d,QID13387,none
1549,R_XOmlIFmzLrZg74d,QID13449,none
1550,R_XOmlIFmzLrZg74d,QID13546,none
1551,R_XOmlIFmzLrZg74d,QID13572,none
1552,R_XOmlIFmzLrZg74d,QID13590,none
1553,R_XOmlIFmzLrZg74d,QID13609,none
1554,R_XOmlIFmzLrZg74d,QID13667,none
1555,R_XOmlIFmzLrZg74d,QID13742,none
1556,R_XOmlIFmzLrZg74d,QID13796,son
1557,R_XOmlIFmzLrZg74d,QID13800,none
1558,R_XOmlIFmzLrZg74d,QID13815,none
1559,R_XOmlIFmzLrZg74d,QID13828,none
1560,R_3GuH2WLAf4SZHov,QID12316,creator
1561,R_3GuH2WLAf4SZHov,QID12347,father
1562,R_3GuH2WLAf4SZHov,QID12418,daughter
1563,R_3GuH2WLAf4SZHov,QID12435,none
1564,R_3GuH2WLAf4SZHov,QID12557,none
1565,R_3GuH2WLAf4SZHov,QID12603,none
1566,R_3GuH2WLAf4SZHov,QID12636,none
1567,R_3GuH2WLAf4SZHov,QID12662,father
1568,R_3GuH2WLAf4SZHov,QID12669,father
1569,R_3GuH2WLAf4SZHov,QID12682,none
1570,R_3GuH2WLAf4SZHov,QID12738,sibling
1571,R_3GuH2WLAf4SZHov,QID12740,none
1572,R_3GuH2WLAf4SZHov,QID12837,adversary
1573,R_3GuH2WLAf4SZHov,QID12911,winner
1574,R_3GuH2WLAf4SZHov,QID12952,none
1575,R_3GuH2WLAf4SZHov,QID12953,worker
1576,R_3GuH2WLAf4SZHov,QID12980,friend
1577,R_3GuH2WLAf4SZHov,QID13037,archbishop
1578,R_3GuH2WLAf4SZHov,QID13039,creator
1579,R_3GuH2WLAf4SZHov,QID13059,none
1580,R_3GuH2WLAf4SZHov,QID13138,father
1581,R_3GuH2WLAf4SZHov,QID13222,none
1582,R_3GuH2WLAf4SZHov,QID13272,brother
1583,R_3GuH2WLAf4SZHov,QID13278,gunman
1584,R_3GuH2WLAf4SZHov,QID13317,none
1585,R_3GuH2WLAf4SZHov,QID13388,none
1586,R_3GuH2WLAf4SZHov,QID13401,none
1587,R_3GuH2WLAf4SZHov,QID13455,none
1588,R_3GuH2WLAf4SZHov,QID13486,baby
1589,R_3GuH2WLAf4SZHov,QID13491,none
1590,R_3GuH2WLAf4SZHov,QID13625,none
1591,R_3GuH2WLAf4SZHov,QID13627,wife
1592,R_3GuH2WLAf4SZHov,QID13673,father
1593,R_3GuH2WLAf4SZHov,QID13759,father
1594,R_3GuH2WLAf4SZHov,QID13811,none
1595,R_3GuH2WLAf4SZHov,QID13812,son
1596,R_3GuH2WLAf4SZHov,QID13813,none
1597,R_3GuH2WLAf4SZHov,QID13816,none
1598,R_3GuH2WLAf4SZHov,QID13881,none
1599,R_3GuH2WLAf4SZHov,QID13895,parent
1600,R_3iUz0p0pAi2x4Y9,QID12339,child
1601,R_3iUz0p0pAi2x4Y9,QID12426,none
1602,R_3iUz0p0pAi2x4Y9,QID12503,mother
1603,R_3iUz0p0pAi2x4Y9,QID12517,father
1604,R_3iUz0p0pAi2x4Y9,QID12537,father
1605,R_3iUz0p0pAi2x4Y9,QID12551,rabbi
1606,R_3iUz0p0pAi2x4Y9,QID12569,dad
1607,R_3iUz0p0pAi2x4Y9,QID12635,none
1608,R_3iUz0p0pAi2x4Y9,QID12663,scientist
1609,R_3iUz0p0pAi2x4Y9,QID12696,orthodontist
1610,R_3iUz0p0pAi2x4Y9,QID12728,none
1611,R_3iUz0p0pAi2x4Y9,QID12778,none
1612,R_3iUz0p0pAi2x4Y9,QID12799,winner
1613,R_3iUz0p0pAi2x4Y9,QID12807,hooker
1614,R_3iUz0p0pAi2x4Y9,QID12918,mother
1615,R_3iUz0p0pAi2x4Y9,QID12923,minister
1616,R_3iUz0p0pAi2x4Y9,QID12979,rabbi
1617,R_3iUz0p0pAi2x4Y9,QID12984,none
1618,R_3iUz0p0pAi2x4Y9,QID13020,father
1619,R_3iUz0p0pAi2x4Y9,QID13066,baby
1620,R_3iUz0p0pAi2x4Y9,QID13128,adult
1621,R_3iUz0p0pAi2x4Y9,QID13223,none
1622,R_3iUz0p0pAi2x4Y9,QID13279,none
1623,R_3iUz0p0pAi2x4Y9,QID13329,son
1624,R_3iUz0p0pAi2x4Y9,QID13333,none
1625,R_3iUz0p0pAi2x4Y9,QID13340,daughter
1626,R_3iUz0p0pAi2x4Y9,QID13352,none
1627,R_3iUz0p0pAi2x4Y9,QID13375,none
1628,R_3iUz0p0pAi2x4Y9,QID13392,none
1629,R_3iUz0p0pAi2x4Y9,QID13475,none
1630,R_3iUz0p0pAi2x4Y9,QID13523,none
1631,R_3iUz0p0pAi2x4Y9,QID13524,none
1632,R_3iUz0p0pAi2x4Y9,QID13537,none
1633,R_3iUz0p0pAi2x4Y9,QID13686,winner
1634,R_3iUz0p0pAi2x4Y9,QID13691,none
1635,R_3iUz0p0pAi2x4Y9,QID13727,none
1636,R_3iUz0p0pAi2x4Y9,QID13835,opponent
1637,R_3iUz0p0pAi2x4Y9,QID13849,minor
1638,R_3iUz0p0pAi2x4Y9,QID13850,none
1639,R_3iUz0p0pAi2x4Y9,QID13879,none
1640,R_2fpPdbiTtStEHan,QID12332,son
1641,R_2fpPdbiTtStEHan,QID12352,parent
1642,R_2fpPdbiTtStEHan,QID12392,relative
1643,R_2fpPdbiTtStEHan,QID12432,lover
1644,R_2fpPdbiTtStEHan,QID12442,daughter
1645,R_2fpPdbiTtStEHan,QID12490,none
1646,R_2fpPdbiTtStEHan,QID12574,adult
1647,R_2fpPdbiTtStEHan,QID12592,none
1648,R_2fpPdbiTtStEHan,QID12639,adversary
1649,R_2fpPdbiTtStEHan,QID12659,orthodontist
1650,R_2fpPdbiTtStEHan,QID12738,daughter
1651,R_2fpPdbiTtStEHan,QID12790,daughter
1652,R_2fpPdbiTtStEHan,QID12822,wife
1653,R_2fpPdbiTtStEHan,QID12849,father
1654,R_2fpPdbiTtStEHan,QID12880,adult
1655,R_2fpPdbiTtStEHan,QID12897,adversary
1656,R_2fpPdbiTtStEHan,QID12900,parent
1657,R_2fpPdbiTtStEHan,QID12915,none
1658,R_2fpPdbiTtStEHan,QID13035,baby
1659,R_2fpPdbiTtStEHan,QID13068,maker
1660,R_2fpPdbiTtStEHan,QID13118,none
1661,R_2fpPdbiTtStEHan,QID13161,parent
1662,R_2fpPdbiTtStEHan,QID13186,daughter
1663,R_2fpPdbiTtStEHan,QID13210,none
1664,R_2fpPdbiTtStEHan,QID13245,creator
1665,R_2fpPdbiTtStEHan,QID13324,cop
1666,R_2fpPdbiTtStEHan,QID13381,man
1667,R_2fpPdbiTtStEHan,QID13423,brother
1668,R_2fpPdbiTtStEHan,QID13435,none
1669,R_2fpPdbiTtStEHan,QID13459,democrat
1670,R_2fpPdbiTtStEHan,QID13533,son
1671,R_2fpPdbiTtStEHan,QID13594,dentist
1672,R_2fpPdbiTtStEHan,QID13653,mentor
1673,R_2fpPdbiTtStEHan,QID13669,punk
1674,R_2fpPdbiTtStEHan,QID13675,maker
1675,R_2fpPdbiTtStEHan,QID13686,executive
1676,R_2fpPdbiTtStEHan,QID13697,adversary
1677,R_2fpPdbiTtStEHan,QID13733,father
1678,R_2fpPdbiTtStEHan,QID13759,father
1679,R_2fpPdbiTtStEHan,QID13874,girlfriend
